"Step","mini-arc-50b - lm_loss","mini-arc-50b - lm_loss__MIN","mini-arc-50b - lm_loss__MAX","mini-arc-50b - lm_loss_adj","mini-arc-50b - lm_loss_adj__MIN","mini-arc-50b - lm_loss_adj__MAX","mini-lm - lm_loss","mini-lm - lm_loss__MIN","mini-lm - lm_loss__MAX"
"141880","","","","","","","2.9577298164367676","2.9577298164367676","2.9577298164367676"
"141883","","","","3.0130326747894287","3.0130326747894287","3.0130326747894287","","",""
"141886","3.260214328765869","3.260214328765869","3.260214328765869","","","","","",""
"141899","","","","2.939727783203125","2.939727783203125","2.939727783203125","","",""
"141901","3.080399751663208","3.080399751663208","3.080399751663208","","","","","",""
"141903","","","","3.0299739837646484","3.0299739837646484","3.0299739837646484","","",""
"141905","","","","","","","3.026127815246582","3.026127815246582","3.026127815246582"
"141913","3.020188808441162","3.020188808441162","3.020188808441162","","","","","",""
"141914","3.1479880809783936","3.1479880809783936","3.1479880809783936","","","","","",""
"141915","3.091657876968384","3.091657876968384","3.091657876968384","","","","","",""
"141927","3.084686756134033","3.084686756134033","3.084686756134033","","","","","",""
"141937","","","","3.1480703353881836","3.1480703353881836","3.1480703353881836","","",""
"141938","","","","2.9833571910858154","2.9833571910858154","2.9833571910858154","3.1258225440979004","3.1258225440979004","3.1258225440979004"
"141939","","","","","","","3.088353157043457","3.088353157043457","3.088353157043457"
"141943","","","","","","","2.988990545272827","2.988990545272827","2.988990545272827"
"141949","","","","2.959944486618042","2.959944486618042","2.959944486618042","","",""
"141954","","","","3.0596110820770264","3.0596110820770264","3.0596110820770264","","",""
"141956","3.133373260498047","3.133373260498047","3.133373260498047","","","","","",""
"141973","3.231091260910034","3.231091260910034","3.231091260910034","","","","","",""
"141978","3.1437392234802246","3.1437392234802246","3.1437392234802246","","","","","",""
"141979","","","","","","","3.137967586517334","3.137967586517334","3.137967586517334"
"141980","3.0852267742156982","3.0852267742156982","3.0852267742156982","","","","","",""
"141985","","","","","","","3.1624650955200195","3.1624650955200195","3.1624650955200195"
"141990","","","","","","","3.0285885334014893","3.0285885334014893","3.0285885334014893"
"141992","","","","3.007117509841919","3.007117509841919","3.007117509841919","","",""
"142010","","","","2.9410455226898193","2.9410455226898193","2.9410455226898193","","",""
"142015","","","","","","","3.208550453186035","3.208550453186035","3.208550453186035"
"142016","","","","2.8646252155303955","2.8646252155303955","2.8646252155303955","","",""
"142023","","","","","","","3.2030858993530273","3.2030858993530273","3.2030858993530273"
"142027","","","","","","","3.1516594886779785","3.1516594886779785","3.1516594886779785"
"142032","3.269848108291626","3.269848108291626","3.269848108291626","","","","","",""
"142039","","","","2.9543604850769043","2.9543604850769043","2.9543604850769043","","",""
"142042","","","","3.0320146083831787","3.0320146083831787","3.0320146083831787","","",""
"142056","","","","3.063477039337158","3.063477039337158","3.063477039337158","","",""
"142058","","","","3.0123538970947266","3.0123538970947266","3.0123538970947266","","",""
"142066","","","","","","","3.314912796020508","3.314912796020508","3.314912796020508"
"142069","","","","","","","3.166553497314453","3.166553497314453","3.166553497314453"
"142076","","","","","","","2.943803071975708","2.943803071975708","2.943803071975708"
"142091","","","","2.9630203247070312","2.9630203247070312","2.9630203247070312","","",""
"142105","","","","","","","3.0779380798339844","3.0779380798339844","3.0779380798339844"
"142121","3.0990793704986572","3.0990793704986572","3.0990793704986572","","","","","",""
"142122","","","","","","","3.1501376628875732","3.1501376628875732","3.1501376628875732"
"142125","","","","3.0325801372528076","3.0325801372528076","3.0325801372528076","","",""
"142126","","","","2.936251163482666","2.936251163482666","2.936251163482666","","",""
"142128","","","","","","","3.16192364692688","3.16192364692688","3.16192364692688"
"142131","","","","3.068523406982422","3.068523406982422","3.068523406982422","","",""
"142145","3.0747787952423096","3.0747787952423096","3.0747787952423096","","","","","",""
"142146","","","","","","","3.1606547832489014","3.1606547832489014","3.1606547832489014"
"142149","","","","","","","3.3374204635620117","3.3374204635620117","3.3374204635620117"
"142151","","","","","","","3.149906635284424","3.149906635284424","3.149906635284424"
"142178","3.0730490684509277","3.0730490684509277","3.0730490684509277","","","","","",""
"142179","","","","","","","3.0526623725891113","3.0526623725891113","3.0526623725891113"
"142186","3.1222498416900635","3.1222498416900635","3.1222498416900635","","","","","",""
"142188","","","","2.905700206756592","2.905700206756592","2.905700206756592","","",""
"142192","3.0904362201690674","3.0904362201690674","3.0904362201690674","","","","","",""
"142204","","","","2.906609535217285","2.906609535217285","2.906609535217285","3.0329630374908447","3.0329630374908447","3.0329630374908447"
"142208","3.021688938140869","3.021688938140869","3.021688938140869","","","","","",""
"142210","3.206453800201416","3.206453800201416","3.206453800201416","","","","3.2147865295410156","3.2147865295410156","3.2147865295410156"
"142219","","","","","","","3.1546716690063477","3.1546716690063477","3.1546716690063477"
"142223","","","","3.022939920425415","3.022939920425415","3.022939920425415","","",""
"142252","3.3664603233337402","3.3664603233337402","3.3664603233337402","","","","","",""
"142267","","","","3.043973207473755","3.043973207473755","3.043973207473755","","",""
"142268","","","","","","","3.001311779022217","3.001311779022217","3.001311779022217"
"142270","3.159402370452881","3.159402370452881","3.159402370452881","2.9946372509002686","2.9946372509002686","2.9946372509002686","","",""
"142284","3.0386955738067627","3.0386955738067627","3.0386955738067627","","","","","",""
"142294","3.107346534729004","3.107346534729004","3.107346534729004","","","","","",""
"142300","3.0916922092437744","3.0916922092437744","3.0916922092437744","","","","","",""
"142301","3.1698994636535645","3.1698994636535645","3.1698994636535645","","","","","",""
"142309","","","","","","","3.10884428024292","3.10884428024292","3.10884428024292"
"142315","","","","2.926480293273926","2.926480293273926","2.926480293273926","3.0536465644836426","3.0536465644836426","3.0536465644836426"
"142324","","","","","","","3.1240007877349854","3.1240007877349854","3.1240007877349854"
"142325","","","","3.0002994537353516","3.0002994537353516","3.0002994537353516","","",""
"142326","3.1491918563842773","3.1491918563842773","3.1491918563842773","","","","","",""
"142329","3.2276177406311035","3.2276177406311035","3.2276177406311035","","","","","",""
"142331","3.0185844898223877","3.0185844898223877","3.0185844898223877","","","","","",""
"142340","3.0020980834960938","3.0020980834960938","3.0020980834960938","","","","","",""
"142341","","","","","","","3.0751523971557617","3.0751523971557617","3.0751523971557617"
"142349","","","","","","","2.986443281173706","2.986443281173706","2.986443281173706"
"142357","3.1855669021606445","3.1855669021606445","3.1855669021606445","","","","","",""
"142361","","","","3.2461626529693604","3.2461626529693604","3.2461626529693604","","",""
"142363","","","","","","","3.1045479774475098","3.1045479774475098","3.1045479774475098"
"142365","","","","","","","3.0485668182373047","3.0485668182373047","3.0485668182373047"
"142366","","","","2.985234260559082","2.985234260559082","2.985234260559082","","",""
"142369","","","","2.8541600704193115","2.8541600704193115","2.8541600704193115","","",""
"142373","3.0997304916381836","3.0997304916381836","3.0997304916381836","","","","","",""
"142378","","","","2.84604811668396","2.84604811668396","2.84604811668396","","",""
"142382","","","","3.0163981914520264","3.0163981914520264","3.0163981914520264","","",""
"142383","","","","2.991380214691162","2.991380214691162","2.991380214691162","","",""
"142385","3.070136308670044","3.070136308670044","3.070136308670044","2.9450697898864746","2.9450697898864746","2.9450697898864746","","",""
"142386","","","","3.063054323196411","3.063054323196411","3.063054323196411","","",""
"142401","3.081418991088867","3.081418991088867","3.081418991088867","","","","","",""
"142405","","","","","","","3.051776170730591","3.051776170730591","3.051776170730591"
"142408","3.209160804748535","3.209160804748535","3.209160804748535","","","","","",""
"142414","","","","","","","3.2446160316467285","3.2446160316467285","3.2446160316467285"
"142418","","","","2.9327855110168457","2.9327855110168457","2.9327855110168457","","",""
"142421","","","","2.8778810501098633","2.8778810501098633","2.8778810501098633","","",""
"142434","","","","3.0113539695739746","3.0113539695739746","3.0113539695739746","","",""
"142436","","","","","","","3.189011573791504","3.189011573791504","3.189011573791504"
"142439","3.137476682662964","3.137476682662964","3.137476682662964","","","","","",""
"142440","","","","3.0995068550109863","3.0995068550109863","3.0995068550109863","","",""
"142447","","","","","","","3.0325796604156494","3.0325796604156494","3.0325796604156494"
"142457","","","","2.882295846939087","2.882295846939087","2.882295846939087","","",""
"142458","3.1193087100982666","3.1193087100982666","3.1193087100982666","","","","","",""
"142466","","","","3.024174213409424","3.024174213409424","3.024174213409424","","",""
"142468","3.267732858657837","3.267732858657837","3.267732858657837","","","","","",""
"142476","","","","3.082928419113159","3.082928419113159","3.082928419113159","","",""
"142477","","","","3.0218348503112793","3.0218348503112793","3.0218348503112793","","",""
"142478","","","","","","","3.139749050140381","3.139749050140381","3.139749050140381"
"142479","3.1270158290863037","3.1270158290863037","3.1270158290863037","","","","","",""
"142481","","","","","","","2.9864096641540527","2.9864096641540527","2.9864096641540527"
"142497","3.276116371154785","3.276116371154785","3.276116371154785","","","","","",""
"142500","","","","3.0275330543518066","3.0275330543518066","3.0275330543518066","3.162641763687134","3.162641763687134","3.162641763687134"
"142501","","","","","","","3.1177401542663574","3.1177401542663574","3.1177401542663574"
"142502","3.0665009021759033","3.0665009021759033","3.0665009021759033","","","","","",""
"142515","","","","2.9771618843078613","2.9771618843078613","2.9771618843078613","","",""
"142518","","","","","","","3.0739831924438477","3.0739831924438477","3.0739831924438477"
"142521","","","","","","","3.260990619659424","3.260990619659424","3.260990619659424"
"142523","","","","3.0677175521850586","3.0677175521850586","3.0677175521850586","","",""
"142529","","","","","","","3.1366641521453857","3.1366641521453857","3.1366641521453857"
"142540","","","","2.852494955062866","2.852494955062866","2.852494955062866","","",""
"142543","3.1465961933135986","3.1465961933135986","3.1465961933135986","","","","","",""
"142546","3.1983516216278076","3.1983516216278076","3.1983516216278076","3.0374417304992676","3.0374417304992676","3.0374417304992676","","",""
"142548","","","","3.2179205417633057","3.2179205417633057","3.2179205417633057","","",""
"142561","","","","","","","3.005044937133789","3.005044937133789","3.005044937133789"
"142562","","","","2.9164886474609375","2.9164886474609375","2.9164886474609375","","",""
"142567","","","","","","","3.0709943771362305","3.0709943771362305","3.0709943771362305"
"142575","3.1903750896453857","3.1903750896453857","3.1903750896453857","","","","3.1947238445281982","3.1947238445281982","3.1947238445281982"
"142576","","","","","","","3.1795928478240967","3.1795928478240967","3.1795928478240967"
"142578","","","","2.8951354026794434","2.8951354026794434","2.8951354026794434","","",""
"142579","3.118093729019165","3.118093729019165","3.118093729019165","","","","","",""
"142582","","","","2.7807247638702393","2.7807247638702393","2.7807247638702393","","",""
"142585","","","","","","","3.1009154319763184","3.1009154319763184","3.1009154319763184"
"142603","","","","","","","3.0821785926818848","3.0821785926818848","3.0821785926818848"
"142608","","","","","","","3.1236109733581543","3.1236109733581543","3.1236109733581543"
"142614","2.9934184551239014","2.9934184551239014","2.9934184551239014","","","","","",""
"142618","","","","","","","2.855116844177246","2.855116844177246","2.855116844177246"
"142623","3.0737831592559814","3.0737831592559814","3.0737831592559814","","","","","",""
"142632","","","","","","","3.15600848197937","3.15600848197937","3.15600848197937"
"142637","","","","2.9445273876190186","2.9445273876190186","2.9445273876190186","3.0907540321350098","3.0907540321350098","3.0907540321350098"
"142638","3.0620779991149902","3.0620779991149902","3.0620779991149902","","","","","",""
"142653","","","","","","","3.0894947052001953","3.0894947052001953","3.0894947052001953"
"142660","","","","","","","3.1558001041412354","3.1558001041412354","3.1558001041412354"
"142661","3.069251775741577","3.069251775741577","3.069251775741577","","","","","",""
"142664","","","","","","","3.037832260131836","3.037832260131836","3.037832260131836"
"142665","","","","","","","3.229274272918701","3.229274272918701","3.229274272918701"
"142677","3.1885123252868652","3.1885123252868652","3.1885123252868652","","","","","",""
"142680","","","","","","","3.2850069999694824","3.2850069999694824","3.2850069999694824"
"142681","","","","","","","3.0747885704040527","3.0747885704040527","3.0747885704040527"
"142685","","","","2.9375216960906982","2.9375216960906982","2.9375216960906982","","",""
"142686","3.1110270023345947","3.1110270023345947","3.1110270023345947","","","","3.1127350330352783","3.1127350330352783","3.1127350330352783"
"142694","","","","","","","3.0617620944976807","3.0617620944976807","3.0617620944976807"
"142726","","","","","","","3.2256364822387695","3.2256364822387695","3.2256364822387695"
"142732","","","","","","","3.000525712966919","3.000525712966919","3.000525712966919"
"142733","","","","2.9778032302856445","2.9778032302856445","2.9778032302856445","","",""
"142734","","","","","","","3.0059735774993896","3.0059735774993896","3.0059735774993896"
"142749","","","","2.964371681213379","2.964371681213379","2.964371681213379","","",""
"142750","","","","","","","3.170779228210449","3.170779228210449","3.170779228210449"
"142751","3.352447032928467","3.352447032928467","3.352447032928467","","","","","",""
"142766","","","","","","","2.9645824432373047","2.9645824432373047","2.9645824432373047"
"142767","3.1255743503570557","3.1255743503570557","3.1255743503570557","","","","","",""
"142779","","","","","","","3.437894344329834","3.437894344329834","3.437894344329834"
"142780","","","","","","","3.3168721199035645","3.3168721199035645","3.3168721199035645"
"142783","2.9458470344543457","2.9458470344543457","2.9458470344543457","","","","","",""
"142787","3.051922559738159","3.051922559738159","3.051922559738159","","","","","",""
"142795","","","","","","","3.165954113006592","3.165954113006592","3.165954113006592"
"142798","","","","","","","3.1482486724853516","3.1482486724853516","3.1482486724853516"
"142800","3.0764267444610596","3.0764267444610596","3.0764267444610596","","","","","",""
"142803","","","","2.932321548461914","2.932321548461914","2.932321548461914","3.0623939037323","3.0623939037323","3.0623939037323"
"142804","","","","","","","3.234673261642456","3.234673261642456","3.234673261642456"
"142806","3.3755507469177246","3.3755507469177246","3.3755507469177246","","","","","",""
"142810","","","","3.0421738624572754","3.0421738624572754","3.0421738624572754","","",""
"142813","","","","","","","3.0276777744293213","3.0276777744293213","3.0276777744293213"
"142814","3.0405209064483643","3.0405209064483643","3.0405209064483643","","","","","",""
"142818","3.0787112712860107","3.0787112712860107","3.0787112712860107","","","","","",""
"142819","","","","","","","3.018561840057373","3.018561840057373","3.018561840057373"
"142820","","","","2.8947131633758545","2.8947131633758545","2.8947131633758545","","",""
"142821","","","","2.862792491912842","2.862792491912842","2.862792491912842","","",""
"142823","3.1385366916656494","3.1385366916656494","3.1385366916656494","","","","","",""
"142824","3.060202121734619","3.060202121734619","3.060202121734619","","","","","",""
"142830","3.1916985511779785","3.1916985511779785","3.1916985511779785","","","","","",""
"142834","","","","","","","3.124876022338867","3.124876022338867","3.124876022338867"
"142845","3.045393466949463","3.045393466949463","3.045393466949463","","","","","",""
"142865","","","","","","","3.1534276008605957","3.1534276008605957","3.1534276008605957"
"142871","","","","","","","3.267747163772583","3.267747163772583","3.267747163772583"
"142873","","","","","","","3.154575824737549","3.154575824737549","3.154575824737549"
"142883","","","","","","","3.2779335975646973","3.2779335975646973","3.2779335975646973"
"142894","3.178494453430176","3.178494453430176","3.178494453430176","","","","","",""
"142896","","","","","","","3.0851540565490723","3.0851540565490723","3.0851540565490723"
"142897","","","","","","","3.137019157409668","3.137019157409668","3.137019157409668"
"142906","","","","","","","3.157094717025757","3.157094717025757","3.157094717025757"
"142908","","","","","","","3.1255712509155273","3.1255712509155273","3.1255712509155273"
"142909","3.0642850399017334","3.0642850399017334","3.0642850399017334","","","","","",""
"142910","3.1934456825256348","3.1934456825256348","3.1934456825256348","","","","","",""
"142925","","","","2.991102695465088","2.991102695465088","2.991102695465088","","",""
"142939","","","","2.9700231552124023","2.9700231552124023","2.9700231552124023","","",""
"142966","","","","","","","3.106264114379883","3.106264114379883","3.106264114379883"
"142967","3.0276246070861816","3.0276246070861816","3.0276246070861816","","","","","",""
"142968","","","","","","","3.022256374359131","3.022256374359131","3.022256374359131"
"142982","","","","","","","3.152768135070801","3.152768135070801","3.152768135070801"
"142984","3.048874616622925","3.048874616622925","3.048874616622925","2.8815526962280273","2.8815526962280273","2.8815526962280273","","",""
"142986","","","","3.0207760334014893","3.0207760334014893","3.0207760334014893","","",""
"142993","","","","2.9314966201782227","2.9314966201782227","2.9314966201782227","","",""
"142997","3.03967022895813","3.03967022895813","3.03967022895813","","","","","",""
"143001","","","","2.981539487838745","2.981539487838745","2.981539487838745","","",""
"143005","","","","3.1465189456939697","3.1465189456939697","3.1465189456939697","","",""
"143012","","","","","","","3.0381417274475098","3.0381417274475098","3.0381417274475098"
"143023","3.118091106414795","3.118091106414795","3.118091106414795","","","","","",""
"143025","3.0621542930603027","3.0621542930603027","3.0621542930603027","","","","","",""
"143026","3.22798228263855","3.22798228263855","3.22798228263855","","","","","",""
"143027","","","","","","","3.1328485012054443","3.1328485012054443","3.1328485012054443"
"143033","3.0633554458618164","3.0633554458618164","3.0633554458618164","","","","","",""
"143039","","","","2.9985711574554443","2.9985711574554443","2.9985711574554443","","",""
"143043","3.214334011077881","3.214334011077881","3.214334011077881","","","","","",""
"143045","","","","","","","3.0722522735595703","3.0722522735595703","3.0722522735595703"
"143046","3.0669538974761963","3.0669538974761963","3.0669538974761963","","","","","",""
"143052","","","","","","","3.171776294708252","3.171776294708252","3.171776294708252"
"143053","3.1461565494537354","3.1461565494537354","3.1461565494537354","","","","","",""
"143073","","","","2.9479641914367676","2.9479641914367676","2.9479641914367676","","",""
"143074","","","","","","","3.1929852962493896","3.1929852962493896","3.1929852962493896"
"143077","","","","2.9647469520568848","2.9647469520568848","2.9647469520568848","","",""
"143090","","","","","","","3.107877731323242","3.107877731323242","3.107877731323242"
"143099","3.0833957195281982","3.0833957195281982","3.0833957195281982","","","","","",""
"143101","3.1391966342926025","3.1391966342926025","3.1391966342926025","","","","","",""
"143102","3.153053045272827","3.153053045272827","3.153053045272827","3.026496410369873","3.026496410369873","3.026496410369873","3.160388946533203","3.160388946533203","3.160388946533203"
"143104","","","","","","","3.149933099746704","3.149933099746704","3.149933099746704"
"143106","","","","2.9495365619659424","2.9495365619659424","2.9495365619659424","","",""
"143116","","","","","","","3.0885353088378906","3.0885353088378906","3.0885353088378906"
"143119","3.033074378967285","3.033074378967285","3.033074378967285","","","","","",""
"143129","3.21260404586792","3.21260404586792","3.21260404586792","","","","","",""
"143133","","","","3.145672559738159","3.145672559738159","3.145672559738159","","",""
"143134","","","","","","","3.1668150424957275","3.1668150424957275","3.1668150424957275"
"143135","","","","","","","3.161386013031006","3.161386013031006","3.161386013031006"
"143136","","","","","","","3.1310298442840576","3.1310298442840576","3.1310298442840576"
"143138","","","","2.890092611312866","2.890092611312866","2.890092611312866","","",""
"143139","3.0506653785705566","3.0506653785705566","3.0506653785705566","2.9355902671813965","2.9355902671813965","2.9355902671813965","","",""
"143140","","","","2.954296350479126","2.954296350479126","2.954296350479126","","",""
"143160","3.143176317214966","3.143176317214966","3.143176317214966","","","","","",""
"143164","","","","","","","3.051936626434326","3.051936626434326","3.051936626434326"
"143167","","","","3.041934013366699","3.041934013366699","3.041934013366699","","",""
"143170","","","","2.955778121948242","2.955778121948242","2.955778121948242","","",""
"143177","","","","","","","3.091172695159912","3.091172695159912","3.091172695159912"
"143187","","","","","","","3.0633389949798584","3.0633389949798584","3.0633389949798584"
"143196","3.0948739051818848","3.0948739051818848","3.0948739051818848","","","","","",""
"143197","","","","","","","3.078641414642334","3.078641414642334","3.078641414642334"
"143201","","","","2.9981424808502197","2.9981424808502197","2.9981424808502197","","",""
"143209","","","","","","","2.9979565143585205","2.9979565143585205","2.9979565143585205"
"143210","","","","3.066974639892578","3.066974639892578","3.066974639892578","","",""
"143213","","","","","","","3.0822646617889404","3.0822646617889404","3.0822646617889404"
"143231","","","","","","","3.2707972526550293","3.2707972526550293","3.2707972526550293"
"143235","3.0643985271453857","3.0643985271453857","3.0643985271453857","","","","","",""
"143243","","","","3.050311803817749","3.050311803817749","3.050311803817749","","",""
"143252","","","","","","","3.0846123695373535","3.0846123695373535","3.0846123695373535"
"143256","3.216245174407959","3.216245174407959","3.216245174407959","","","","","",""
"143257","3.356151819229126","3.356151819229126","3.356151819229126","","","","","",""
"143260","3.077533721923828","3.077533721923828","3.077533721923828","","","","","",""
"143270","","","","2.894840717315674","2.894840717315674","2.894840717315674","3.0539257526397705","3.0539257526397705","3.0539257526397705"
"143272","","","","","","","3.2022109031677246","3.2022109031677246","3.2022109031677246"
"143273","","","","3.0573432445526123","3.0573432445526123","3.0573432445526123","","",""
"143282","3.4019765853881836","3.4019765853881836","3.4019765853881836","","","","","",""
"143284","","","","","","","3.1797947883605957","3.1797947883605957","3.1797947883605957"
"143290","","","","","","","3.1582043170928955","3.1582043170928955","3.1582043170928955"
"143299","","","","2.891620635986328","2.891620635986328","2.891620635986328","","",""
"143305","3.0887701511383057","3.0887701511383057","3.0887701511383057","","","","","",""
"143311","3.1629140377044678","3.1629140377044678","3.1629140377044678","","","","","",""
"143313","3.0167465209960938","3.0167465209960938","3.0167465209960938","","","","","",""
"143325","","","","3.1174874305725098","3.1174874305725098","3.1174874305725098","","",""
"143329","3.1617650985717773","3.1617650985717773","3.1617650985717773","","","","","",""
"143336","","","","","","","3.3744800090789795","3.3744800090789795","3.3744800090789795"
"143339","","","","","","","3.15213942527771","3.15213942527771","3.15213942527771"
"143340","","","","","","","3.1764965057373047","3.1764965057373047","3.1764965057373047"
"143341","","","","","","","3.181382179260254","3.181382179260254","3.181382179260254"
"143344","","","","","","","3.151829242706299","3.151829242706299","3.151829242706299"
"143346","","","","","","","3.0293941497802734","3.0293941497802734","3.0293941497802734"
"143353","","","","","","","3.0447278022766113","3.0447278022766113","3.0447278022766113"
"143355","","","","2.933380126953125","2.933380126953125","2.933380126953125","","",""
"143358","3.18727445602417","3.18727445602417","3.18727445602417","","","","","",""
"143360","","","","2.9698662757873535","2.9698662757873535","2.9698662757873535","","",""
"143369","","","","3.1137664318084717","3.1137664318084717","3.1137664318084717","","",""
"143380","","","","","","","3.052713394165039","3.052713394165039","3.052713394165039"
"143389","3.0626866817474365","3.0626866817474365","3.0626866817474365","","","","","",""
"143408","3.2363550662994385","3.2363550662994385","3.2363550662994385","3.0976881980895996","3.0976881980895996","3.0976881980895996","3.241494655609131","3.241494655609131","3.241494655609131"
"143409","","","","","","","3.1834702491760254","3.1834702491760254","3.1834702491760254"
"143413","","","","","","","3.252291202545166","3.252291202545166","3.252291202545166"
"143418","","","","","","","3.1831765174865723","3.1831765174865723","3.1831765174865723"
"143453","3.2649192810058594","3.2649192810058594","3.2649192810058594","","","","","",""
"143468","3.1034317016601562","3.1034317016601562","3.1034317016601562","","","","","",""
"143470","","","","2.952197551727295","2.952197551727295","2.952197551727295","","",""
"143497","3.095771551132202","3.095771551132202","3.095771551132202","","","","","",""
"143505","","","","2.9236748218536377","2.9236748218536377","2.9236748218536377","","",""
"143519","","","","2.908634662628174","2.908634662628174","2.908634662628174","","",""
"143532","3.171288013458252","3.171288013458252","3.171288013458252","","","","","",""
"143542","3.0589711666107178","3.0589711666107178","3.0589711666107178","","","","","",""
"143543","","","","2.951781749725342","2.951781749725342","2.951781749725342","","",""
"143548","3.1821370124816895","3.1821370124816895","3.1821370124816895","","","","","",""
"143553","","","","2.9737143516540527","2.9737143516540527","2.9737143516540527","","",""
"143568","","","","2.914705514907837","2.914705514907837","2.914705514907837","","",""
"143581","3.121894121170044","3.121894121170044","3.121894121170044","","","","","",""
"143591","","","","3.239961862564087","3.239961862564087","3.239961862564087","","",""
"143600","3.162315845489502","3.162315845489502","3.162315845489502","","","","","",""
"143616","","","","3.1915156841278076","3.1915156841278076","3.1915156841278076","","",""
"143633","3.0225985050201416","3.0225985050201416","3.0225985050201416","2.8739519119262695","2.8739519119262695","2.8739519119262695","","",""
"143634","3.23479962348938","3.23479962348938","3.23479962348938","","","","","",""
"143638","","","","3.0174527168273926","3.0174527168273926","3.0174527168273926","","",""
"143653","","","","3.047125816345215","3.047125816345215","3.047125816345215","","",""
"143658","","","","3.018293857574463","3.018293857574463","3.018293857574463","","",""
"143664","","","","3.0337820053100586","3.0337820053100586","3.0337820053100586","","",""
"143675","3.0655336380004883","3.0655336380004883","3.0655336380004883","","","","","",""
"143678","","","","2.9118905067443848","2.9118905067443848","2.9118905067443848","","",""
"143690","3.105013847351074","3.105013847351074","3.105013847351074","","","","","",""
"143692","3.216787099838257","3.216787099838257","3.216787099838257","","","","","",""
"143694","","","","3.006197452545166","3.006197452545166","3.006197452545166","","",""
"143698","3.074092149734497","3.074092149734497","3.074092149734497","","","","","",""
"143716","3.0720393657684326","3.0720393657684326","3.0720393657684326","","","","","",""
"143718","3.355164051055908","3.355164051055908","3.355164051055908","","","","","",""
"143723","","","","3.0081801414489746","3.0081801414489746","3.0081801414489746","","",""
"143725","3.096958875656128","3.096958875656128","3.096958875656128","","","","","",""
"143740","","","","2.985386371612549","2.985386371612549","2.985386371612549","","",""
"143742","3.134577512741089","3.134577512741089","3.134577512741089","","","","","",""
"143758","3.2300381660461426","3.2300381660461426","3.2300381660461426","","","","","",""
"143759","3.1350016593933105","3.1350016593933105","3.1350016593933105","","","","","",""
"143762","","","","3.0531630516052246","3.0531630516052246","3.0531630516052246","","",""
"143768","3.2108757495880127","3.2108757495880127","3.2108757495880127","","","","","",""
"143780","2.9743123054504395","2.9743123054504395","2.9743123054504395","","","","","",""
"143782","","","","2.940164566040039","2.940164566040039","2.940164566040039","","",""
"143819","","","","2.9652161598205566","2.9652161598205566","2.9652161598205566","","",""
"143835","","","","2.902930974960327","2.902930974960327","2.902930974960327","","",""
"143836","3.0367069244384766","3.0367069244384766","3.0367069244384766","","","","","",""
"143846","","","","3.0424611568450928","3.0424611568450928","3.0424611568450928","","",""
"143848","","","","3.047590970993042","3.047590970993042","3.047590970993042","","",""
"143875","3.242065191268921","3.242065191268921","3.242065191268921","","","","","",""
"143879","3.1050169467926025","3.1050169467926025","3.1050169467926025","","","","","",""
"143885","","","","3.010514974594116","3.010514974594116","3.010514974594116","","",""
"143889","3.1865875720977783","3.1865875720977783","3.1865875720977783","","","","","",""
"143914","3.114699125289917","3.114699125289917","3.114699125289917","","","","","",""
"143919","","","","3.071226119995117","3.071226119995117","3.071226119995117","","",""
"143924","3.0611066818237305","3.0611066818237305","3.0611066818237305","","","","","",""
"143931","","","","3.066291570663452","3.066291570663452","3.066291570663452","","",""
"143932","","","","2.968735694885254","2.968735694885254","2.968735694885254","","",""
"143937","3.10709285736084","3.10709285736084","3.10709285736084","","","","","",""
"143954","3.1975502967834473","3.1975502967834473","3.1975502967834473","","","","","",""
"143959","","","","3.0924124717712402","3.0924124717712402","3.0924124717712402","","",""
"143967","","","","2.9339547157287598","2.9339547157287598","2.9339547157287598","","",""
"143974","","","","2.980410575866699","2.980410575866699","2.980410575866699","","",""
"143976","3.288986921310425","3.288986921310425","3.288986921310425","","","","","",""
"143977","","","","3.215190887451172","3.215190887451172","3.215190887451172","","",""
"144008","3.1240527629852295","3.1240527629852295","3.1240527629852295","","","","","",""
"144020","","","","2.9666900634765625","2.9666900634765625","2.9666900634765625","","",""
"144030","3.206394672393799","3.206394672393799","3.206394672393799","","","","","",""
"144033","","","","2.9810843467712402","2.9810843467712402","2.9810843467712402","","",""
"144041","","","","2.9578065872192383","2.9578065872192383","2.9578065872192383","","",""
"144042","3.190352439880371","3.190352439880371","3.190352439880371","3.0342092514038086","3.0342092514038086","3.0342092514038086","","",""
"144047","3.2546541690826416","3.2546541690826416","3.2546541690826416","","","","","",""
"144051","","","","3.0740468502044678","3.0740468502044678","3.0740468502044678","","",""
"144053","3.0391082763671875","3.0391082763671875","3.0391082763671875","","","","","",""
"144060","3.180264711380005","3.180264711380005","3.180264711380005","","","","","",""
"144061","","","","3.001910448074341","3.001910448074341","3.001910448074341","","",""
"144062","","","","3.0362401008605957","3.0362401008605957","3.0362401008605957","","",""
"144064","3.077566623687744","3.077566623687744","3.077566623687744","2.9303412437438965","2.9303412437438965","2.9303412437438965","","",""
"144074","","","","2.9450936317443848","2.9450936317443848","2.9450936317443848","","",""
"144082","","","","3.178309440612793","3.178309440612793","3.178309440612793","","",""
"144087","3.05965518951416","3.05965518951416","3.05965518951416","","","","","",""
"144088","3.2037272453308105","3.2037272453308105","3.2037272453308105","","","","","",""
"144097","","","","3.0551881790161133","3.0551881790161133","3.0551881790161133","","",""
