,loss
922,5.166858494281769
923,5.021905779838562
924,4.99414998292923
925,5.09947395324707
926,4.967862486839294
927,5.020145118236542
928,5.0790411829948425
929,5.157859742641449
930,5.121202886104584
931,4.958030700683594
932,4.937595725059509
933,5.0086371302604675
934,4.8006351590156555
935,4.758626461029053
936,4.939406991004944
937,4.9739513993263245
938,5.036218464374542
939,5.226281046867371
940,4.955443263053894
941,4.978764891624451
942,4.855214059352875
943,5.0413530468940735
944,4.861326158046722
945,5.0675769448280334
946,4.99280309677124
947,5.066875219345093
948,5.01957905292511
949,5.163508892059326
950,4.979856789112091
951,4.9666043519973755
952,5.016555070877075
953,4.862120747566223
954,4.9788548946380615
955,4.964992940425873
956,5.036713600158691
957,5.152437388896942
958,5.03879451751709
959,4.964324057102203
960,4.890118598937988
961,5.062272906303406
962,5.019757390022278
963,4.954706132411957
964,4.945783197879791
965,4.882471859455109
966,4.941642105579376
967,4.970124542713165
968,5.109567105770111
969,5.021345436573029
970,5.021946728229523
971,4.924727261066437
972,5.068291425704956
973,4.855555295944214
974,4.911216914653778
975,5.002932488918304
976,4.924550771713257
977,5.169362187385559
978,5.035216391086578
979,5.110688149929047
980,4.955453276634216
981,5.00597357749939
982,4.8284472823143005
983,4.980129063129425
984,4.88932740688324
985,4.961400866508484
986,4.921797752380371
987,4.911060810089111
988,5.008653938770294
989,4.929729998111725
990,4.955040395259857
991,5.150800943374634
992,4.887332201004028
993,4.953097820281982
994,4.966557264328003
995,5.09689724445343
996,4.850320756435394
997,4.868562936782837
998,5.00064617395401
999,5.009193241596222
1000,4.892485499382019
1001,4.861509323120117
1002,4.9142566323280334
1003,4.877165734767914
1004,4.760550260543823
1005,4.833549380302429
1006,4.95407646894455
1007,4.769257485866547
1008,5.133782505989075
1009,5.004888713359833
1010,4.964974105358124
1011,4.915856063365936
1012,5.055628478527069
1013,4.855661392211914
1014,4.986598551273346
1015,4.901551187038422
1016,4.91352778673172
1017,4.984887063503265
1018,4.874533772468567
1019,4.962764143943787
1020,4.91397762298584
1021,5.03132838010788
1022,5.004400968551636
1023,4.832293808460236
1024,4.937015891075134
1025,4.96338963508606
1026,4.956530332565308
1027,5.022615730762482
1028,5.000711798667908
1029,4.955084979534149
1030,5.10964822769165
1031,5.1758570075035095
1032,5.059009253978729
1033,4.946084439754486
1034,4.82652473449707
1035,4.9277748465538025
1036,5.062852382659912
1037,4.849993705749512
1038,5.0815847516059875
1039,4.883295893669128
1040,4.864898383617401
1041,4.861323356628418
1042,5.135721504688263
1043,4.77461701631546
1044,4.8021034598350525
1045,4.84901624917984
1046,4.769293785095215
1047,4.839407980442047
1048,4.854362189769745
1049,4.982062458992004
1050,4.960312068462372
1051,5.030733644962311
1052,4.772385478019714
1053,4.883984446525574
1054,4.841777741909027
1055,4.913316488265991
1056,4.752776503562927
1057,4.9739750623703
1058,4.743647217750549
1059,4.90402752161026
1060,4.890070736408234
1061,4.929213464260101
1062,4.823748707771301
1063,4.939349114894867
1064,4.878073573112488
1065,4.870842933654785
1066,4.807852625846863
1067,4.972771883010864
1068,5.036954760551453
1069,4.889862358570099
1070,4.702276766300201
1071,4.806503653526306
1072,4.750263929367065
1073,4.762597620487213
1074,4.9997864961624146
1075,4.976450204849243
1076,4.862164914608002
1077,4.853942036628723
1078,4.927843689918518
1079,4.844170153141022
1080,4.887552380561829
1081,4.920912802219391
1082,5.081860184669495
1083,4.943331003189087
1084,4.804051518440247
1085,4.88857626914978
1086,4.742769300937653
1087,4.688943684101105
1088,4.851376950740814
1089,4.751279175281525
1090,4.866692543029785
1091,4.840224742889404
1092,4.990305602550507
1093,4.858281493186951
1094,4.94059020280838
1095,4.753558337688446
1096,4.903858125209808
1097,4.799240827560425
1098,4.748133063316345
1099,4.783744752407074
1100,4.78607839345932
1101,4.819462299346924
1102,4.681727826595306
1103,4.798232018947601
1104,4.789310276508331
1105,4.967376232147217
1106,4.848167240619659
1107,4.850078105926514
1108,4.653346538543701
1109,4.745757341384888
1110,4.697915196418762
1111,4.785088896751404
1112,4.829669237136841
1113,4.916536927223206
1114,4.740392208099365
1115,4.8130892515182495
1116,4.9273534417152405
1117,4.852412939071655
1118,4.793285608291626
1119,4.8821781873703
1120,4.719229280948639
1121,4.846780359745026
1122,4.865453004837036
1123,4.874394953250885
1124,4.866393446922302
1125,4.95912504196167
1126,4.8718796372413635
1127,4.950018286705017
1128,4.779189467430115
1129,4.845922231674194
1130,4.752626955509186
1131,4.846397042274475
1132,4.935588359832764
1133,5.029808163642883
1134,5.157377600669861
1135,4.890632510185242
1136,4.85051965713501
1137,4.90179306268692
1138,4.836412608623505
1139,4.843179941177368
1140,4.758041799068451
1141,4.747283101081848
1142,4.7182577252388
1143,4.839469254016876
1144,4.765952825546265
1145,4.8373841643333435
1146,4.679715514183044
1147,4.852266073226929
1148,4.805548846721649
1149,4.658608138561249
1150,4.812876462936401
1151,4.6868560910224915
1152,4.716899156570435
1153,4.799307942390442
1154,4.637542426586151
1155,4.864062249660492
1156,4.8661258816719055
1157,4.845132946968079
1158,4.732858240604401
1159,4.790083944797516
1160,4.7666133642196655
1161,4.6908822655677795
1162,4.67081755399704
1163,4.786372005939484
1164,4.892160654067993
1165,4.801676988601685
1166,4.803714156150818
1167,4.781514406204224
1168,4.860609233379364
1169,4.672533392906189
1170,4.58038854598999
1171,4.742769241333008
1172,4.690365552902222
1173,4.70928281545639
1174,4.8228520154953
1175,4.807791113853455
1176,4.8070037961006165
1177,4.729139745235443
1178,4.838789403438568
1179,4.754664301872253
1180,4.784718573093414
1181,4.783074200153351
1182,4.783812940120697
1183,4.8477436900138855
1184,4.785025179386139
1185,4.789889454841614
1186,4.8151132464408875
1187,4.826863467693329
1188,4.598147809505463
1189,4.711039662361145
1190,4.605766236782074
1191,4.754282891750336
1192,4.69682651758194
1193,4.776787161827087
1194,4.646719038486481
1195,4.858802497386932
1196,4.613005578517914
1197,4.64197701215744
1198,4.746003031730652
1199,4.837517738342285
1200,4.754047513008118
1201,4.700966715812683
1202,4.642628788948059
1203,4.762863457202911
1204,4.776541471481323
1205,4.69166100025177
1206,4.832858204841614
1207,4.74473637342453
1208,4.695284307003021
1209,4.72719943523407
1210,4.728568017482758
1211,4.760304808616638
1212,4.710237920284271
1213,4.712149143218994
1214,4.869408905506134
1215,4.708113670349121
1216,4.808437526226044
1217,4.804540991783142
1218,4.7019124031066895
1219,4.598525524139404
1220,4.722258985042572
1221,4.794923722743988
1222,4.819415986537933
1223,4.759201169013977
1224,4.799756169319153
1225,4.763060450553894
1226,4.763867557048798
1227,4.732583045959473
1228,4.77030086517334
1229,4.78163069486618
1230,4.6299889087677
1231,4.729361116886139
1232,4.805567443370819
1233,4.909525752067566
1234,4.8587804436683655
1235,4.735165894031525
1236,4.789920508861542
1237,4.650682091712952
1238,4.7750309109687805
1239,4.694265246391296
1240,4.676040053367615
1241,4.830211400985718
1242,4.556949138641357
1243,4.664872467517853
1244,4.6352866888046265
1245,4.687488853931427
1246,4.7096118330955505
1247,4.857842147350311
1248,4.7264723777771
1249,4.634452402591705
1250,4.66710764169693
1251,4.72973757982254
1252,4.792483866214752
1253,4.622175395488739
1254,4.734243392944336
1255,4.6929866671562195
1256,4.671969830989838
1257,4.736746311187744
1258,4.5861839056015015
1259,4.608450174331665
1260,4.642422795295715
1261,4.572046458721161
1262,4.730340301990509
1263,4.781443655490875
1264,4.750576734542847
1265,4.743519306182861
1266,4.684273779392242
1267,4.693737208843231
1268,4.625841498374939
1269,4.658606171607971
1270,4.64910626411438
1271,4.595629870891571
1272,4.802859246730804
1273,4.623903512954712
1274,4.61240541934967
1275,4.733672261238098
1276,4.760144650936127
1277,4.56759774684906
1278,4.735992252826691
1279,4.822694957256317
1280,4.905825316905975
1281,4.897051692008972
1282,4.817312002182007
1283,4.374799013137817
1284,4.671835780143738
1285,4.587890863418579
1286,4.526220142841339
1287,4.58264422416687
1288,4.650329291820526
1289,4.7173901200294495
1290,4.806945502758026
1291,4.631374895572662
1292,4.759136438369751
1293,4.638169348239899
1294,4.69670706987381
1295,4.7328760623931885
1296,4.601250112056732
1297,4.6938729882240295
1298,4.701101183891296
1299,4.52276611328125
1300,4.55132383108139
1301,4.674317955970764
1302,4.786307334899902
1303,4.588598072528839
1304,4.5368693470954895
1305,4.504776954650879
1306,4.864615738391876
1307,4.611189007759094
1308,4.583337187767029
1309,4.705042004585266
1310,4.650117576122284
1311,4.679274320602417
1312,4.680625677108765
1313,4.824146568775177
1314,4.643019914627075
1315,4.646594405174255
1316,4.5974332094192505
1317,4.767131745815277
1318,4.758817195892334
1319,4.683124303817749
1320,4.591031193733215
1321,4.6426801681518555
1322,4.636948525905609
1323,4.755804240703583
1324,4.610004723072052
1325,4.699185073375702
1326,4.592397332191467
1327,4.586128056049347
1328,4.700435638427734
1329,4.732434809207916
1330,4.862096846103668
1331,4.784322917461395
1332,4.9538209438323975
1333,4.62514191865921
1334,4.662765443325043
1335,4.669399261474609
1336,4.595090746879578
1337,4.556073606014252
1338,4.609778106212616
1339,4.687025249004364
1340,4.560276210308075
1341,4.662030398845673
1342,4.597526490688324
1343,4.480216979980469
1344,4.403867602348328
1345,4.637126386165619
1346,4.642483294010162
1347,4.731369137763977
1348,4.651784420013428
